id,host,vulnerability,risk_score
28e43011-0983-40de-944b-62cebdddaf1c,51.168.253.103,Insecure Kentico version 8.1 is running,62
848b268a-d534-4619-845d-963a6931bd8e,126.5.84.81,Oracle Error Log Found,88
a766c9be-7f74-4d09-9a3d-98e21987c1b0,246.249.104.153,KB4586823: Windows 8.1 and Windows Server 2012 R2 November 2020 Security Update,16
357d7a81-b014-45c0-a216-f5a89ccbfaac,47.155.151.168,Password Spraying Attack,47
9d57eadc-edb6-4230-9e7a-30ae7dff7619,142.213.113.99,Exposure of Application source code, config files and credentials,27
210d512f-476b-4cfa-80b2-8a1fafc2a6d1,175.170.23.82,Insecure Kentico version 8.1 is running,81
464322eb-4062-4052-a068-ba1960a58314,138.12.72.25,Apache ActiveMQ Detection,51
0874c27a-c63a-4859-9aee-4ae52f9026ef,75.138.147.132,Exposure of Application source code, config files and credentials,79
084c6587-b0d8-4ea3-b797-8c15284f3e12,233.195.3.250,Brocade Fabric OS Default Credentials,46
1c3b14a7-72ea-44ab-bb38-24960d8d8b05,75.138.147.132,VMware ESX / ESXi Multiple Vulnerabilities (VMSA-2012-0005) (BEAST) (remote check),89
c812d30a-c37d-4ffa-8151-8bb9df3ebefa,182.40.254.174,File Content Disclosure /etc/passwd,50
b5261d5c-04e4-4902-8eaf-3d3f21498bd4,138.12.72.25,Brocade Fabric OS Default Credentials,94
9b804d7d-4cc7-4b55-a15a-2fc50e3e97f7,181.24.154.24,Mozilla Firefox ESR < 78.6,71
dd888168-2a0f-47f1-9cda-12beea4abac7,133.65.176.198,KB4586793: Windows 10 Version 1809 and Windows Server 2019 November 2020 Security Update,73
8b42b1ed-7f5b-42dd-a2ac-5f6718fbf54e,154.13.22.62,Docker remote API detection,74
4488f389-8968-417d-ba07-1365d208bc7c,37.46.227.136,Google Chrome < 87.0.4280.88 Multiple Vulnerabilities,18
1123c8b9-8ce5-42cf-abcc-b0f64463f885,167.57.156.22,Insecure Kentico version 8.1 is running,63
a12fb93b-a4f8-4442-be7a-c2cc87c8613a,126.113.182.55,OpenSSL 1.0.2 < 1.0.2x Null Pointer Dereference Vulnerability,81
5b81bff7-5f29-4d90-a226-d36fb16805f5,247.188.251.151,Insecure .net framework 4.0,76
5d20c839-068d-4888-9498-74dbc9e0fcab,167.57.156.22,Brocade Fabric OS Default Credentials,5
e4c11405-07ff-474e-940a-d7fdaaa10638,101.114.118.123,Oracle WebLogic Server Plug-in Remote Overflow (1166189),62
4efe9029-cb9b-4e87-8f90-309647d8f503,237.22.69.187,Brocade Fabric OS Default Credentials,41
26dda0c4-e4e0-463b-b5b2-7c2162b49597,27.147.81.61,Insecure .net framework 4.0,80
35d34ea4-cd4c-4423-b533-e286e32f61dd,142.213.113.99,KB4586793: Windows 10 Version 1809 and Windows Server 2019 November 2020 Security Update,46
d97ae689-7c39-4703-b2af-924984dfe822,199.60.39.105,Apache Struts2 Remote Command Execution,71
56fb473d-2356-481a-8550-750de54d3dc0,26.99.127.81,Mozilla Firefox ESR < 78.6,21
32d88437-9323-4e14-ac02-352686921748,38.31.109.190,Mozilla Firefox ESR < 78.6,63
b8f37247-f035-4508-b019-bcdcdb11dfbc,75.1.229.101,Oracle WebLogic Server mod_wl Invalid Parameter Remote Overflow (1150354),50
5679bfb7-e740-49ba-9285-25059a0369cd,233.195.3.250,VMware ESX / ESXi Multiple Vulnerabilities (VMSA-2012-0005) (BEAST) (remote check),90
c08d891d-e4e8-49ba-8d15-cd41f59de79c,167.24.211.35,Oracle WebLogic Server mod_wl Invalid Parameter Remote Overflow (1150354),4
d9e61556-7c67-40f2-86bb-38d48c5a8fd2,179.86.225.227,Insecure Kentico version 8.1 is running,98
f59cac96-ff8e-4288-bbb2-615f97e896ce,247.188.251.151,Docker remote API detection,2
1977c738-99ab-4917-9447-ede86c7be0b5,154.13.22.62,File Content Disclosure /etc/passwd,65
8d6edb5b-3e15-4de3-95c7-1869afab3269,169.185.46.18,Mozilla Firefox < 84.0,17
9dd2eb15-a86c-4ec6-9cb7-a05e44acc19c,95.81.122.187,Unrestricted File Upload,79
889efee8-8b20-4332-8906-d5090adcdec4,155.131.235.41,Apache OpenOffice < 4.1.8 Arbitrary Code Execution,43
6c719654-bb4c-47a2-968d-c5314c3a673a,37.46.227.136,KB4586793: Windows 10 Version 1809 and Windows Server 2019 November 2020 Security Update,61
741c95e3-4265-4e9a-a73b-69e9e92d28a6,231.113.228.43,Apache Struts2 Remote Command Execution,79
32b6ef53-5aa5-449a-b340-5f8ef4a24917,67.154.247.254,Apache OpenOffice < 4.1.8 Arbitrary Code Execution,67
3b0930fb-7d5e-41f3-bc69-81c00e3c1854,250.162.228.163,Oracle Error Log Found,10
17b51244-b8e7-43da-b75f-9fce9787d8a0,140.167.176.203,NTMail3 Arbitrary Mail Relay,81
8b9296ad-aa48-4a98-8bfc-ae8c9db7e615,58.111.122.197,Insecure Apache version 2.2.15,12
8a76f20a-cbbf-408a-ba50-aebd4af63ee5,47.61.89.232,Oracle WebLogic Server Plug-in Remote Overflow (1166189),10
2ef49126-5de9-4d9d-950d-200a3b83aff4,198.57.5.185,BSD Based FTP Server Multiple glob Function Remote Overflow,43
86b5784a-e3bd-44a5-8876-779c1f0e36d3,120.62.59.184,Unrestricted File Upload,90
be04bffa-5850-4d5b-8745-2d944ba671c2,44.166.191.146,KB4586823: Windows 8.1 and Windows Server 2012 R2 November 2020 Security Update,15
3b5684eb-72ee-4a9f-a727-79ab082b897e,141.142.147.13,NTMail3 Arbitrary Mail Relay,17
c7360a7c-a282-499f-b2c7-84443ab388a1,56.205.227.49,KB4586823: Windows 8.1 and Windows Server 2012 R2 November 2020 Security Update,15
d75dc871-3c42-4821-bbcd-6f59a78e720a,231.113.228.43,KB4586793: Windows 10 Version 1809 and Windows Server 2019 November 2020 Security Update,50
a3331114-2939-4847-bf7d-1e618c07122e,233.195.3.250,Mozilla Firefox < 84.0,93
22e5f62e-667b-45c6-a052-bf56d52738fc,250.162.228.163,Docker remote API detection,45
f18254ce-b8b8-4348-8549-0c15aff38507,197.23.26.94,OpenSSL 1.0.2 < 1.0.2x Null Pointer Dereference Vulnerability,35
cb854e25-9ab1-4224-8497-d26cc2b62f92,36.255.40.37,Microsoft Windows 95/98/ME Unsupported Installation Detection,68
6ab94573-41ac-49eb-bb11-3a87e2c28abd,27.147.81.61,OpenSSL 1.0.2 < 1.0.2x Null Pointer Dereference Vulnerability,55
818317c4-7dcb-4fa0-939c-b578e545ba6c,27.154.20.223,Insecure Kentico version 8.1 is running,57
0f2ca41c-d6bd-48ab-aae7-bfe20defd7ad,141.142.147.13,NTMail3 Arbitrary Mail Relay,56
fbf8eadf-7b2a-4610-8f5d-f8657708b5c8,201.162.72.23,KB4586805: Windows 7 and Windows Server 2008 R2 November 2020 Security Update,18
daef26ca-5372-430e-b914-a09d1f28fc6d,83.116.69.102,JBoss Java Object Deserialization RCE,74
2c9a6d66-c9f9-4518-9d98-a43e315e3482,180.102.103.25,Apache OpenOffice < 4.1.8 Arbitrary Code Execution,97
0a16ea47-47bc-4cab-b148-e4f537ad31df,167.24.211.35,MailEnable WebMail Detection,49
da03a2a0-d1d6-4582-a07b-dba3d4b4bdda,151.112.186.5,Oracle WebLogic Server Plug-in Remote Overflow (1166189),47
2d3dfe81-46e9-455a-8a5a-2913a8562cf7,217.134.103.175,VMware ESX / ESXi Multiple Vulnerabilities (VMSA-2012-0005) (BEAST) (remote check),68
05b59d8b-0f4d-428a-8d4b-2b732cbda8cb,54.180.150.99,Oracle Error Log Found,94
ad548be1-4edc-4939-ac1c-1b5187ff2d43,164.14.26.124,KB4586793: Windows 10 Version 1809 and Windows Server 2019 November 2020 Security Update,15
c2e4d327-5b70-4cd2-a8c4-479f050a84fd,95.81.122.187,Apache ActiveMQ Detection,94
0c050f1c-04cc-4ac1-8a27-dba8b941f0b5,167.24.211.35,Mozilla Firefox ESR < 78.6,90
ba327e9d-a235-4a3f-a1d0-7dc27d0838dd,42.57.236.209,Unsupported Cisco Operating System,93
f375f780-b256-4d03-a8cc-b1f948619127,181.24.154.24,Oracle WebLogic Server mod_wl Invalid Parameter Remote Overflow (1150354),4
6a386cc5-7c10-4b97-b744-42ca9c6e59e4,203.241.141.8,KB4586823: Windows 8.1 and Windows Server 2012 R2 November 2020 Security Update,87
eb224b0c-bd8d-4625-88ec-bb808368b487,126.113.182.55,Exposure of Application source code, config files and credentials,91
9245542c-75ce-4d02-b37f-ec17beb3728a,101.114.118.123,Apache ActiveMQ Detection,76
8292df65-2eec-4447-9f0d-dee5d6df8962,101.114.118.123,Password Spraying Attack,19
3cbbbed4-7b3f-4ced-9325-d71f6b0ea101,220.115.45.12,File Content Disclosure /etc/passwd,40
f8328714-c622-4612-bebb-de9720f737ce,67.117.168.250,Insecure Kentico version 8.1 is running,57
5def9d29-4446-4501-9c5c-0f52b7eefbea,83.116.69.102,Microsoft Windows 95/98/ME Unsupported Installation Detection,28
068be7be-6ff6-476d-ad4a-b2fd780e9695,42.57.236.209,Insecure Kentico version 8.1 is running,67
32dbaf57-a163-4760-a6ce-7649d44628fb,38.31.109.190,Insecure Apache version 2.2.15,21
99c7c660-7519-45d2-80dc-8bd6945ca2dc,229.150.18.196,NTMail3 Arbitrary Mail Relay,33
227bcd4e-4396-4eb2-a3b0-bb2e24291bed,154.209.44.93,Apache Struts2 Remote Command Execution,27
28225f39-6e42-4d57-9520-957081302523,86.200.196.38,Apache OpenOffice < 4.1.8 Arbitrary Code Execution,54
e63b8d26-e214-4a5a-80e1-2c742747d1fb,86.200.196.38,Unsupported Cisco Operating System,19
d9c8b929-1e0a-488e-a41f-aa982d8fbc87,198.91.180.130,Apache ActiveMQ Detection,72
8aba0c3d-d2bf-475f-ade0-2f294cd57a0a,207.71.129.141,Insecure Apache version 2.2.15,9
7ad73bab-e294-4c71-adcb-03b25ed30493,27.147.81.61,Docker remote API detection,25
a338fbf5-247b-4a23-b7f6-a5c65ce1f426,233.195.3.250,JBoss Java Object Deserialization RCE,4
6f99d66a-a0ef-4ba6-aa3c-b02f35d176ba,231.113.228.43,Oracle WebLogic Server Plug-in Remote Overflow (1166189),90
08183a33-2546-468e-9b86-8819cf227568,75.1.229.101,KB4586793: Windows 10 Version 1809 and Windows Server 2019 November 2020 Security Update,31
a48b4c80-0f90-4633-ad02-8bc559446c72,141.142.147.13,Account Takeover via Forgot Password,80
8be29ea2-a7eb-4113-825b-6349aaafe286,207.71.129.141,NTMail3 Arbitrary Mail Relay,37
6af79080-9adf-4e02-aac2-e072ed3c4125,51.168.253.103,Docker remote API detection,51
be56b646-bbe1-49ea-ab86-78a663cce565,247.43.14.156,File Content Disclosure /etc/passwd,2
32b5dcda-54d3-40e7-bccf-b2ac2a9cd4e9,45.104.33.10,Insecure .net framework 4.0,34
9db53a7c-b17b-4507-858e-5a378d91fd54,95.81.122.187,Docker remote API detection,95
6f7bc01d-b3bb-437e-b28f-cf0579c73fbf,55.241.9.100,Microsoft Windows 95/98/ME Unsupported Installation Detection,17
f3e541d1-1616-4b75-b9a0-d5bd24f39dca,167.57.156.22,Apache Struts2 Remote Command Execution,97
add7627d-9a82-4253-8bd5-4f5536f8906b,207.71.129.141,Insecure Kentico version 8.1 is running,79
612cc1ad-0fac-43c6-9a00-7996d66928c4,38.31.109.190,Apache OpenOffice < 4.1.8 Arbitrary Code Execution,76
aa205b56-e18e-4500-a279-ba94995a4b53,167.57.156.22,Unrestricted File Upload,2
9e1444a0-0cc7-4466-a79f-a69c2adbc0d6,19.50.38.199,Mozilla Firefox ESR < 78.6,97
ebd1bdb4-3c63-47a1-9ae4-891acd4fefc8,26.99.127.81,Exposure of Application source code, config files and credentials,31
d3cd4e64-110c-4a2d-8e06-7795c0368f63,56.205.227.49,Docker remote API detection,57
7f82f0c9-a292-475a-b135-fa2776661080,198.57.5.185,JBoss Java Object Deserialization RCE,28
e342f18b-6bf3-4ff2-bbdc-51e00ad64664,75.138.147.132,Oracle WebLogic Server mod_wl POST Request Remote Overflow,6
f97d37bb-a8e6-4980-9da2-c6772618db9d,83.116.69.102,KB4586823: Windows 8.1 and Windows Server 2012 R2 November 2020 Security Update,48
d6473ca6-4675-4e66-9d36-8769bcd9b17b,27.154.20.223,Password Spraying Attack,48
12ceaccc-1c06-4361-a00b-438c671337b7,244.138.124.30,KB4586823: Windows 8.1 and Windows Server 2012 R2 November 2020 Security Update,37
ac74756e-c49a-48a8-92c6-77ce6577e817,112.16.39.54,Unsupported Cisco Operating System,75
c3fa99f1-f4c8-434d-b326-e702df60d80e,27.147.81.61,Google Chrome < 87.0.4280.88 Multiple Vulnerabilities,23
f89e46c3-6828-4c9f-a065-0c0f566aaea8,141.236.126.203,Oracle WebLogic Server Plug-in Remote Overflow (1166189),42
bbe2591f-6db8-45eb-9337-9a8f39e504a8,169.185.46.18,Temporary File Download,37
30085605-cf17-4387-a639-3b4474697e95,225.179.77.238,Insecure .net framework 4.0,68
7d18f421-ebbf-41fa-9a0c-60cbef0a0ad5,45.104.33.10,KB4586805: Windows 7 and Windows Server 2008 R2 November 2020 Security Update,5
feaf7cb4-5b46-4b32-a507-e56a135ff371,133.65.176.198,File Content Disclosure /etc/passwd,3
9d08d547-e8b6-4cfa-b2a8-d7cb2f14c0b6,95.81.122.187,KB4586793: Windows 10 Version 1809 and Windows Server 2019 November 2020 Security Update,20
5830d2cc-34c4-444c-ba14-c7d52a4b7763,212.102.177.184,Unrestricted File Upload,67
ad1ec540-133c-495b-868f-ff12350f6879,179.86.225.227,MailEnable WebMail Detection,19
857b1b0a-7967-4764-acef-1899da8b23f6,198.91.180.130,Insecure Apache version 2.2.15,77
6dffd6ae-03f9-4263-8388-82c584cdaac0,233.195.3.250,Mozilla Firefox < 84.0,46
eb4d14ff-88ab-4511-b65d-e543888624c4,37.46.227.136,Oracle WebLogic Server Plug-in Remote Overflow (1166189),19
2fd89144-c004-4ba0-9289-c225267afbc1,198.57.5.185,OpenSSL 1.0.2 < 1.0.2x Null Pointer Dereference Vulnerability,29
a791eae7-9278-4285-bbb7-b9e5bc9c47c9,84.114.78.176,Exposure of Application source code, config files and credentials,25
2e9186a6-b599-45f0-8e89-42ef02070ead,38.31.109.190,KB4586823: Windows 8.1 and Windows Server 2012 R2 November 2020 Security Update,2
3a44759f-58b2-4f96-9980-16bd74c25c1d,75.138.147.132,Brocade Fabric OS Default Credentials,67
99ad59c3-47c6-4c03-9eb6-9ba04ff424cf,95.81.122.187,Bind Shell Backdoor Detection,47
f4fbcb64-cfa3-4edd-93b3-0025c3a2192f,13.159.59.220,Unsupported Cisco Operating System,44
43b7e702-48fe-4136-b591-28404b302eea,155.131.235.41,Insecure Apache version 2.2.15,8
68501126-b627-4b18-9fc3-cae8a4bd229a,246.249.104.153,JBoss Java Object Deserialization RCE,83
d402e437-c2dc-448c-b437-9c1e657c62d1,107.16.154.116,Oracle Error Log Found,89
a355093f-d4bd-4a91-800c-36ea078fb8df,75.138.147.132,Temporary File Download,68
b908db03-7275-4403-ab8d-1a016372c44f,191.171.55.73,Oracle WebLogic Server Plug-in Remote Overflow (1166189),13
72bcc915-fc0a-4514-8711-479fa1cf3557,237.22.69.187,OpenSSL 1.0.2 < 1.0.2x Null Pointer Dereference Vulnerability,72
fd7d80fd-b6f1-4480-b776-290e65139ee8,181.179.110.69,Unsupported Cisco Operating System,13
803d9dce-23d8-4a53-b047-4233784fdf80,19.50.38.199,Microsoft Windows 95/98/ME Unsupported Installation Detection,59
0ad58c8f-5cd1-4358-ae3c-c795f18336d3,250.214.231.97,Brocade Fabric OS Default Credentials,45
18ef13d8-6b87-4d00-9d1a-70fa05cb27eb,13.159.59.220,Apache OpenOffice < 4.1.8 Arbitrary Code Execution,73
7f83832d-394a-409b-8004-0b7774d8b276,45.78.175.158,Google Chrome < 87.0.4280.66 Multiple Vulnerabilities,59
95f38c62-6dfd-406a-a91e-b0ecc6fe1155,211.184.178.166,JBoss Java Object Deserialization RCE,85
53b79775-7f19-4bf7-a2b5-81cf54f4c85f,141.228.196.167,Insecure Apache version 2.2.15,66
b47dcf9a-02e6-4528-8b2d-1a471797fa53,140.167.176.203,File Content Disclosure /etc/passwd,75
5da3c53e-f842-42ed-b3fc-96506ac76581,229.150.18.196,Apache OpenOffice < 4.1.8 Arbitrary Code Execution,37
42a24f48-5666-49c9-8a9d-3b77f05452e2,182.40.254.174,KB4586823: Windows 8.1 and Windows Server 2012 R2 November 2020 Security Update,8
0364d5ad-5b9c-43d4-a235-471fe2795deb,75.138.147.132,KB4586793: Windows 10 Version 1809 and Windows Server 2019 November 2020 Security Update,11
19b604dc-bf10-4e3c-9a5c-a6424f3b48d0,83.116.69.102,VMware ESX / ESXi Multiple Vulnerabilities (VMSA-2012-0005) (BEAST) (remote check),2
9665ddd3-4910-4fbe-8f01-5e11e03909ec,101.114.118.123,Temporary File Download,86
c6ee64d2-66f7-44db-96d8-a40b3bc15c32,181.179.110.69,JBoss Java Object Deserialization RCE,14
a6fc3e3b-f10b-4ccc-aed9-d289a81795ec,229.150.18.196,Brocade Fabric OS Default Credentials,58
35aafd05-20fe-433e-9f83-9e0eed945942,207.71.129.141,MailEnable WebMail Detection,60
c8dd9672-1289-46e5-8051-fc36c13bf6b6,151.112.186.5,Unrestricted File Upload,2
2f1b1881-9453-4c6b-8a17-1e5c88563786,217.134.103.175,VMware ESX / ESXi Multiple Vulnerabilities (VMSA-2012-0005) (BEAST) (remote check),36
2b91231c-a4bd-4e9c-bad3-8c992d07ee31,154.13.22.62,Unrestricted File Upload,54
27931d7b-66ef-4c64-8948-003d9ad3275b,241.6.180.138,Bind Shell Backdoor Detection,22
85f919cd-f294-447b-8be2-5d975db9ad82,133.65.176.198,File Content Disclosure /etc/passwd,2
13aaae36-0b3c-41a5-bb24-ba95654843c7,151.112.186.5,Bind Shell Backdoor Detection,4
9b1bd10b-69a2-4612-ba83-b2b8f0b98654,41.254.253.138,Unrestricted File Upload,31
3ca58ad4-f689-421f-8c92-db83f200b3a4,45.78.175.158,Account Takeover via Forgot Password,14
ed9fe076-01e7-4f23-969e-7465741d9b55,246.249.104.153,Exposure of Application source code, config files and credentials,20
a8b2f700-8139-4d8f-80fb-99107410516d,217.134.103.175,Password Spraying Attack,87
4618435c-3c4e-439f-8f4c-710143edae7f,95.81.122.187,Temporary File Download,36
315e9d31-a687-4a73-8d44-ee6953f83144,2.128.80.100,Exposure of Application source code, config files and credentials,6
875423ac-3f61-4549-9789-5d3ab2be29cd,36.255.40.37,Brocade Fabric OS Default Credentials,5
72c1b3c7-d487-4823-ac9e-617361a4d7a5,54.180.150.99,Google Chrome < 87.0.4280.66 Multiple Vulnerabilities,19
4f836481-5b3e-4d00-96a5-7eca0e342459,84.114.78.176,BSD Based FTP Server Multiple glob Function Remote Overflow,40
03987168-3d5f-4680-85ab-e412b012f807,126.5.84.81,NTMail3 Arbitrary Mail Relay,95
e840b832-2b09-4e43-bffe-212d8902ce65,55.241.9.100,NTMail3 Arbitrary Mail Relay,49
fc70ad41-dc1d-4022-950d-36234832a2fd,247.188.251.151,Apache OpenOffice < 4.1.8 Arbitrary Code Execution,45
c7015cc6-b1cd-4029-b8dd-8c5a2d59994a,154.145.164.49,KB4586805: Windows 7 and Windows Server 2008 R2 November 2020 Security Update,8
419625f9-e905-4248-b266-2eb3c71cffbd,250.214.231.97,File Content Disclosure /etc/passwd,63
9467dc5f-39a2-4437-a0e3-eb5d017b8cc2,55.241.9.100,Microsoft Windows 95/98/ME Unsupported Installation Detection,30
1895aa47-5595-4dd8-9864-d0be1573562a,180.102.103.25,Oracle WebLogic Server mod_wl Invalid Parameter Remote Overflow (1150354),34
18b45cb3-553e-492c-88b9-33a7dab16b5f,201.162.72.23,JBoss Java Object Deserialization RCE,78
1b881eb7-4ca9-4a29-875f-50ad4a24110f,19.50.38.199,Exposure of Application source code, config files and credentials,43
4fb35847-398e-45ff-b11b-1b3a5be94140,244.138.124.30,Apache OpenOffice < 4.1.8 Arbitrary Code Execution,45
2e8f4490-c6d5-4094-8028-a4bf949234c0,45.78.175.158,Oracle WebLogic Server Plug-in Remote Overflow (1166189),6
54ef02c7-2449-43d0-9e3e-e7eaa44392a8,241.6.180.138,Oracle WebLogic Server mod_wl Invalid Parameter Remote Overflow (1150354),64
3ee0682a-6dfe-4aee-9ab1-67863f82d6c9,146.147.171.162,Unrestricted File Upload,20
3c6d8cfa-57d1-47ed-975a-3a250963ae9a,197.227.236.56,Oracle WebLogic Server mod_wl POST Request Remote Overflow,42
c2bea39b-5a70-42b9-9ea5-912a1140f760,84.114.78.176,Exposure of Application source code, config files and credentials,84
9571cc08-30af-4d36-afdb-5e166b960490,155.131.235.41,NTMail3 Arbitrary Mail Relay,52
e2c69bb1-f7bd-4cf6-96c0-f4d54d10e632,42.57.236.209,Mozilla Firefox ESR < 78.6,14
30333ad2-bfc7-4174-8a22-8bf7922363f6,101.114.118.123,Exposure of Application source code, config files and credentials,93
5181119c-df8d-43d4-a943-497835d9045e,84.114.78.176,Docker remote API detection,63
ff3abc69-78f6-4397-ba91-5da670e967a2,201.162.72.23,Password Spraying Attack,11
65a8cd7a-bc6e-4604-8c8a-6004560ca38c,55.38.105.171,VMware ESX / ESXi Multiple Vulnerabilities (VMSA-2012-0005) (BEAST) (remote check),9
e5773b42-d15e-4541-be96-19dc7fd30bdf,67.154.247.254,Google Chrome < 87.0.4280.88 Multiple Vulnerabilities,78
bf7117cd-3373-45b3-ac86-26d6a36f908b,47.61.89.232,Mozilla Firefox ESR < 78.6,90
95a4b89d-9ccb-412e-bda6-39f22d695179,58.111.122.197,Unrestricted File Upload,3
be2f96cc-f43d-4e28-bb53-daaeebe6e44e,6.161.15.9,KB4586823: Windows 8.1 and Windows Server 2012 R2 November 2020 Security Update,80
e555a901-1f94-43ca-8b5e-49aa181b1952,233.195.3.250,Mozilla Firefox < 84.0,48
2b4941f4-f178-48f0-8dba-0713ac9cc219,27.154.20.223,Exposure of Application source code, config files and credentials,93
6be1fbec-33bc-4f7b-92ac-2f566c4ab69c,94.165.18.10,Google Chrome < 87.0.4280.66 Multiple Vulnerabilities,21
69c360fa-789d-4394-871a-1e7056bae02f,75.138.147.132,Temporary File Download,51
0dbda24e-e1f2-4b3d-aa59-af3124711c27,225.179.77.238,VMware ESX / ESXi Multiple Vulnerabilities (VMSA-2012-0005) (BEAST) (remote check),59
70ce6f5a-35af-4d32-889d-9bec77a0440f,26.99.127.81,JBoss Java Object Deserialization RCE,81
63b19a26-99de-4f8d-8e9e-cdc66c819a1a,247.188.251.151,Google Chrome < 87.0.4280.88 Multiple Vulnerabilities,16
b597759a-1830-4886-8985-071e897826cd,154.209.44.93,Account Takeover via Forgot Password,48
aac47763-a272-4011-befc-f65cc367736f,197.227.236.56,Bind Shell Backdoor Detection,49
53012576-6a92-412d-86d2-0ad290cbc12b,126.36.151.232,Apache Struts2 Remote Command Execution,40
1c60c294-b60c-4944-b6ac-a1e9de438ada,198.91.180.130,Account Takeover via Forgot Password,34
f94d4866-f984-4337-830a-3411b42fac50,45.104.33.10,Unrestricted File Upload,10
e42f1c00-6f11-4847-ad98-518d5f78d848,6.161.15.9,Mozilla Firefox < 84.0,81
939c0bea-8897-47c8-ad97-9781cd9b0b0c,95.81.122.187,Oracle WebLogic Server mod_wl POST Request Remote Overflow,10
844be499-80c4-4105-8f3f-4c1b2e45dddb,141.236.126.203,Bind Shell Backdoor Detection,31
534d834d-1308-42c5-a84d-504babc7ea3c,155.131.235.41,NTMail3 Arbitrary Mail Relay,6
9e99a2f3-c3f1-4b3a-bab3-7484afd61763,6.161.15.9,Unsupported Cisco Operating System,25
4704ab70-f666-481a-b1c7-d26b26f90e65,154.145.164.49,KB4586823: Windows 8.1 and Windows Server 2012 R2 November 2020 Security Update,7
08d5b7f1-1416-4345-bdf0-7c94540b2008,142.213.113.99,Apache ActiveMQ Detection,38
faaaa75c-3d73-4bb9-a4ea-02c15198e201,45.78.175.158,Oracle WebLogic Server mod_wl Invalid Parameter Remote Overflow (1150354),78
ea6fc035-e30f-414c-aded-5a5597e5e0b3,197.23.26.94,KB4586823: Windows 8.1 and Windows Server 2012 R2 November 2020 Security Update,42
0548e344-6085-42be-8597-b60a042d265e,246.249.104.153,Microsoft Windows 95/98/ME Unsupported Installation Detection,48
58a78def-79b6-41bc-8cf7-2c960a8aa869,229.150.18.196,Oracle WebLogic Server mod_wl POST Request Remote Overflow,57
01782807-cd86-4ff5-a618-8051f4afe244,47.61.89.232,KB4586823: Windows 8.1 and Windows Server 2012 R2 November 2020 Security Update,70
